data0,data1,data2,data3,data4,data5,data6
3668,09:58,1800,19.98,35964.00,流入,--
3669,09:58,300,19.97,5991.00,流出,--
3670,09:58,1900,19.98,37962.00,流入,--
3671,09:58,200,19.98,3996.00,流入,--
3672,09:57,800,19.97,15978.00,流出,--
3673,09:57,2700,19.98,53946.00,流入,--
3674,09:57,3100,19.97,61929.00,流出,--
3675,09:57,2000,19.98,39960.00,流入,--
3676,09:57,5000,19.98,99900.00,流入,--
3677,09:57,100,19.97,1997.00,流出,--
3678,09:57,500,19.98,9990.00,流入,--
3679,09:57,1600,19.98,31968.00,流出,--
3680,09:57,800,19.98,15985.00,流出,--
3681,09:57,1900,19.99,37981.00,流入,--
3682,09:57,1400,19.98,27972.00,流出,--
3683,09:56,5000,19.98,99900.00,流出,--
3684,09:56,200,19.99,3998.00,流入,--
3685,09:56,500,19.98,9990.00,流出,--
3686,09:56,2600,19.98,51948.00,流出,--
3687,09:56,1100,19.99,21989.00,流入,--
3688,09:56,1800,19.98,35964.00,流出,--
3689,09:56,4900,19.99,97951.00,流出,--
3690,09:55,5600,20.00,112000.00,流出,--
3691,09:55,900,20.00,18000.00,流入,--
3692,09:55,1000,20.01,20009.00,流入,--
3693,09:55,200,20.00,4000.00,流出,--
3694,09:55,1000,20.00,20000.00,流入,--
3695,09:55,200,20.00,4000.00,流入,--
3696,09:55,100,20.00,2000.00,流入,--
3697,09:55,2600,20.00,52000.00,流入,--
3698,09:55,500,20.00,10000.00,流入,--
3699,09:55,1300,20.00,25988.00,流入,--
3700,09:55,600,20.00,12000.00,流入,--
3701,09:55,800,20.00,16000.00,流入,--
3702,09:55,600,19.99,11994.00,流出,--
3703,09:55,600,20.00,12000.00,流入,--
3704,09:55,200,20.00,4000.00,流出,--
3705,09:55,3500,20.00,70000.00,流入,--
3706,09:55,2200,20.00,44000.00,流入,--
3707,09:54,1000,20.00,20000.00,流入,--
3708,09:54,1600,20.00,31979.00,流入,--
3709,09:54,300,19.98,5994.00,流出,--
3710,09:54,1500,19.98,29982.00,流出,--
3711,09:54,600,19.98,11988.00,流出,--
3712,09:54,22700,19.98,453464.00,流入,--
3713,09:54,1800,19.97,35946.00,流出,--
3714,09:54,200,19.97,3994.00,流出,--
3715,09:54,700,19.98,13986.00,流入,--
3716,09:54,2700,19.98,53946.00,流出,--
3717,09:53,1000,19.98,19980.00,流出,--
3718,09:53,7100,19.98,141821.00,流入,--
3719,09:53,11300,19.97,225736.00,流出,--
3720,09:53,300,19.97,5991.00,流出,--
3721,09:53,1300,19.97,25964.00,流出,--
3722,09:53,500,19.98,9990.00,流入,--
3723,09:53,1000,19.97,19970.00,流出,--
3724,09:53,1400,19.97,27958.00,流出,--
3725,09:53,600,19.97,11982.00,流出,--
3726,09:53,300,19.97,5991.00,流出,--
3727,09:53,600,19.97,11982.00,流出,--
3728,09:53,200,19.97,3994.00,流出,--
3729,09:53,2500,19.98,49930.00,流入,--
3730,09:53,2400,19.96,47905.00,流出,--
3731,09:52,5900,19.97,117823.00,流入,--
3732,09:52,500,19.97,9985.00,流入,--
3733,09:52,1400,19.97,27958.00,流入,--
3734,09:52,1000,19.97,19970.00,流入,--
3735,09:52,2800,19.97,55916.00,流出,--
3736,09:52,10400,19.97,207688.00,流出,--
3737,09:52,300,19.97,5991.00,流出,--
3738,09:52,1900,19.97,37943.00,流入,--
3739,09:52,3300,19.96,65894.00,流出,--
3740,09:52,2800,19.97,55903.00,流入,--
3741,09:52,900,19.96,17964.00,流出,--
3742,09:52,2600,19.96,51896.00,流出,--
3743,09:52,200,19.97,3994.00,流入,--
3744,09:52,1600,19.96,31936.00,流出,--
3745,09:52,900,19.97,17973.00,流入,--
3746,09:51,5200,19.96,103792.00,流出,--
3747,09:51,2000,19.96,39920.00,流出,--
3748,09:51,4300,19.96,85835.00,流出,--
3749,09:51,1000,19.97,19970.00,流出,--
3750,09:51,1700,19.97,33944.00,流入,--
3751,09:51,2000,19.96,39920.00,流出,--
3752,09:51,100,19.97,1997.00,流入,--
3753,09:51,2000,19.97,39940.00,流入,--
3754,09:51,2800,19.97,55916.00,流入,--
3755,09:51,1300,19.97,25961.00,流出,--
3756,09:51,1000,19.97,19970.00,流出,--
3757,09:51,1000,19.98,19980.00,流入,--
3758,09:51,6900,19.97,137815.00,流出,--
3759,09:51,1000,19.97,19970.00,流出,--
3760,09:51,1300,19.97,25961.00,流出,--
3761,09:51,500,19.98,9990.00,流入,--
3762,09:51,400,19.97,7988.00,流出,--
3763,09:50,100,19.98,1998.00,流入,--
3764,09:50,1100,19.98,21978.00,流出,--
3765,09:50,100,19.98,1998.00,流出,--
3766,09:50,10000,20.00,199801.00,流入,--
3767,09:50,300,19.97,5991.00,流出,--
3768,09:50,1600,19.97,31953.00,流出,--
3769,09:50,2200,19.97,43934.00,流出,--
3770,09:50,1400,19.97,27964.00,流出,--
3771,09:50,12400,19.98,247732.00,流入,--
3772,09:50,800,19.97,15976.00,流出,--
3773,09:50,1100,19.97,21967.00,流出,--
3774,09:50,200,19.98,3996.00,流入,--
3775,09:50,200,19.98,3996.00,流入,--
3776,09:49,2900,19.97,57913.00,流出,--
3777,09:49,10000,19.98,199800.00,流入,--
3778,09:49,200,19.97,3994.00,流出,--
3779,09:49,1800,19.98,35959.00,流入,--
3780,09:49,6900,19.98,137862.00,流出,--
3781,09:49,5600,19.98,111888.00,流出,--
3782,09:49,600,19.98,11988.00,流出,--
3783,09:49,8400,19.99,167842.00,流入,--
3784,09:49,200,19.99,3998.00,流入,--
3785,09:49,1700,19.99,33985.00,流出,--
3786,09:49,500,20.00,10000.00,流入,--
3787,09:49,8700,19.99,173918.00,流出,--
3788,09:49,2800,19.99,55994.00,流出,--
3789,09:49,1400,20.00,28000.00,流出,--
3790,09:49,1600,20.00,32000.00,流出,--
3791,09:48,100,20.00,2000.00,流出,--
3792,09:48,5000,20.00,100000.00,流出,--
3793,09:48,3700,20.01,74037.00,流入,--
3794,09:48,200,20.01,4002.00,流入,--
3795,09:48,3100,20.00,62000.00,流出,--
3796,09:48,1200,20.01,24007.00,流入,--
3797,09:48,4000,20.00,80010.00,流出,--
3798,09:48,200,20.01,4002.00,流入,--
3799,09:48,200,20.01,4002.00,平盘,--
3800,09:48,1500,20.00,30003.00,流出,--
3801,09:48,1000,20.00,20008.00,流出,--
3802,09:48,7500,20.01,150075.00,流入,--
3803,09:48,1500,20.00,30000.00,流出,--
3804,09:48,300,20.01,6003.00,流入,--
3805,09:48,2500,20.01,50025.00,流入,--
3806,09:48,1000,20.01,20010.00,流入,--
3807,09:47,200,20.01,4002.00,流出,--
3808,09:47,1500,20.03,30045.00,流出,--
3809,09:47,5600,20.03,112118.00,流入,--
3810,09:47,500,20.02,10010.00,流出,--
3811,09:47,200,20.02,4004.00,流入,--
3812,09:47,500,20.01,10005.00,流出,--
3813,09:47,300,20.02,6006.00,流入,--
3814,09:47,100,20.02,2002.00,流入,--
3815,09:47,500,20.02,10010.00,流出,--
3816,09:47,1000,20.04,20040.00,流入,--
3817,09:47,12900,20.02,258258.00,流出,--
3818,09:47,200,20.02,4004.00,流出,--
3819,09:47,100,20.02,2002.00,流出,--
3820,09:46,12700,20.02,254204.00,流入,--
3821,09:46,4400,20.02,88049.00,流入,--
3822,09:46,1000,20.01,20010.00,流出,--
3823,09:46,1500,20.01,30021.00,流出,--
3824,09:46,300,20.02,6009.00,流出,--
3825,09:46,200,20.04,4008.00,流入,--
3826,09:46,300,20.02,6006.00,流出,--
3827,09:46,600,20.04,12024.00,流入,--
3828,09:46,1800,20.01,36024.00,流出,--
3829,09:46,2400,20.04,48096.00,流入,--
3830,09:46,600,20.02,12012.00,流出,--
3831,09:46,1000,20.04,20034.00,流入,--
3832,09:46,500,20.04,10020.00,流入,--
3833,09:46,5200,20.02,104120.00,流出,--
3834,09:46,400,20.02,8008.00,流出,--
3835,09:45,3600,20.04,72112.00,流入,--
3836,09:45,300,20.02,6008.00,流出,--
3837,09:45,200,20.04,4008.00,平盘,--
3838,09:45,100,20.02,2002.00,平盘,--
3839,09:45,4300,20.01,86079.00,流出,--
3840,09:45,200,20.05,4010.00,流入,--
3841,09:45,2300,20.01,46020.00,流入,--
3842,09:45,14400,19.99,287912.00,流出,--
3843,09:45,300,20.01,6003.00,流出,--
3844,09:45,500,20.06,10030.00,流入,--
3845,09:45,900,20.00,18000.00,流入,--
3846,09:44,200,20.00,4000.00,流入,--
3847,09:44,4200,20.00,84000.00,流出,--
3848,09:44,7900,20.01,158189.00,流出,--
3849,09:44,1000,20.06,20070.00,流出,--
3850,09:44,7600,20.06,152372.00,流入,--
3851,09:44,2600,20.02,52052.00,流入,--
3852,09:44,600,20.02,12012.00,流入,--
3853,09:44,8200,20.02,164349.00,流出,--
3854,09:44,400,20.08,8032.00,流入,--
3855,09:44,500,20.06,10030.00,流出,--
3856,09:44,10000,20.06,200674.00,流出,--
3857,09:44,500,20.08,10040.00,流出,--
3858,09:43,500,20.09,10045.00,流入,--
3859,09:43,4000,20.09,80369.00,流出,--
3860,09:43,5800,20.12,116680.00,流入,--
3861,09:43,500,20.10,10050.00,流入,--
3862,09:43,1900,20.10,38190.00,流入,--
3863,09:43,2400,20.10,48240.00,流出,--
3864,09:43,2500,20.11,50275.00,流入,--
3865,09:43,1200,20.11,24132.00,流出,--
3866,09:43,200,20.13,4026.00,流入,--
3867,09:43,500,20.11,10061.00,平盘,--
3868,09:43,200,20.10,4020.00,流出,--
3869,09:43,7300,20.10,146672.00,流入,--
3870,09:43,1000,20.09,20087.00,流入,--
3871,09:42,700,20.08,14056.00,流入,--
3872,09:42,500,20.10,10047.00,流入,--
3873,09:42,2300,20.09,46207.00,流入,--
3874,09:42,1200,20.07,24084.00,流出,--
3875,09:42,6000,20.09,120454.00,流入,--
3876,09:42,2300,20.07,46171.00,流入,--
3877,09:42,5900,20.07,118423.00,流出,--
3878,09:42,2000,20.07,40140.00,流出,--
3879,09:42,1000,20.07,20070.00,流出,--
3880,09:42,600,20.07,12046.00,流出,--
3881,09:42,3300,20.08,66232.00,流入,--
3882,09:42,1300,20.07,26091.00,流入,--
3883,09:42,900,20.07,18063.00,流入,--
3884,09:42,200,20.07,4014.00,流入,--
3885,09:42,1300,20.06,26078.00,流出,--
3886,09:42,6000,20.06,120305.00,流入,--
3887,09:41,3100,20.05,62063.00,流入,--
3888,09:41,1000,20.01,20010.00,流出,--
3889,09:41,2700,20.02,54054.00,流入,--
3890,09:41,400,20.02,8008.00,流入,--
3891,09:41,500,20.01,10005.00,流入,--
3892,09:41,1000,20.00,20000.00,流出,--
3893,09:41,1200,20.01,24012.00,流入,--
3894,09:41,3900,19.99,77983.00,流出,--
3895,09:41,2000,20.00,39985.00,流入,--
3896,09:41,700,20.00,14000.00,流入,--
3897,09:41,200,20.00,4000.00,流入,--
3898,09:41,2300,19.99,45987.00,流出,--
3899,09:41,8800,19.99,175995.00,流出,--
3900,09:41,2000,20.00,40000.00,流入,--
3901,09:41,2500,20.00,49979.00,流入,--
3902,09:40,200,19.99,3998.00,流出,--
3903,09:40,2000,19.99,39994.00,流出,--
3904,09:40,700,20.00,14000.00,流入,--
3905,09:40,1200,19.99,23988.00,流出,--
3906,09:40,4400,19.99,87956.00,流出,--
3907,09:40,8900,19.98,177882.00,流出,--
3908,09:40,7400,19.98,147881.00,流出,--
3909,09:40,700,19.98,13986.00,流出,--
3910,09:40,2700,19.98,53961.00,流出,--
3911,09:40,2400,19.98,47952.00,流出,--
3912,09:40,300,19.98,5994.00,流出,--
3913,09:40,3000,19.99,59970.00,流出,--
3914,09:39,500,20.00,10000.00,流入,--
3915,09:39,3900,20.00,78007.00,流出,--
3916,09:39,1100,20.00,22006.00,流出,--
3917,09:39,1200,20.01,24012.00,流入,--
3918,09:39,1400,20.01,28014.00,流入,--
3919,09:39,1400,20.01,28014.00,流出,--
3920,09:39,4600,20.02,92054.00,流入,--
3921,09:39,400,20.02,8008.00,流入,--
3922,09:39,500,20.02,10010.00,流入,--
3923,09:39,1400,20.02,28030.00,流出,--
3924,09:39,900,20.02,18018.00,流入,--
3925,09:39,1400,20.00,28000.00,流出,--
3926,09:39,3000,20.02,60014.00,流入,--
3927,09:39,100,20.01,2001.00,流入,--
3928,09:38,2700,19.99,53993.00,流出,--
3929,09:38,200,20.00,4000.00,流入,--
3930,09:38,3800,19.99,75966.00,流出,--
3931,09:38,1000,20.00,20000.00,流入,--
3932,09:38,500,19.99,9995.00,流入,--
3933,09:38,100,19.99,1999.00,流入,--
3934,09:38,1900,19.99,37973.00,流入,--
3935,09:38,600,19.97,11982.00,流出,--
3936,09:38,8000,19.99,159713.00,流入,--
3937,09:38,300,19.96,5988.00,流出,--
3938,09:38,4300,19.96,85840.00,流出,--
3939,09:38,5900,19.97,117813.00,流入,--
3940,09:38,1500,19.96,29940.00,流出,--
3941,09:38,100,19.96,1996.00,流出,--
3942,09:38,1400,19.97,27958.00,流入,--
3943,09:38,3300,19.97,65893.00,流入,--
3944,09:38,200,19.99,3998.00,流入,--
3945,09:38,1600,19.99,31982.00,流入,--
3946,09:38,4000,19.97,79844.00,流入,--
3947,09:38,4000,19.95,79830.00,流出,--
3948,09:37,1600,19.96,31928.00,流入,--
3949,09:37,3100,19.95,61845.00,流出,--
3950,09:37,4100,19.95,81795.00,流入,--
3951,09:37,3500,19.94,69799.00,平盘,--
3952,09:37,17300,19.97,345110.00,流入,--
3953,09:37,1100,19.96,21956.00,平盘,--
3954,09:37,1900,19.95,37916.00,流出,--
3955,09:37,2400,19.94,47861.00,流出,--
3956,09:37,1500,19.95,29935.00,流出,--
3957,09:37,1000,19.96,19960.00,流入,--
3958,09:37,3100,19.96,61842.00,流入,--
3959,09:37,5800,19.96,115751.00,流入,--
3960,09:37,8100,19.92,161467.12,流出,--
3961,09:37,1788,19.96,35645.84,流入,--
3962,09:37,2700,19.93,53841.00,流出,--
3963,09:37,2000,19.96,39920.00,流入,--
3964,09:37,3600,19.96,71892.00,平盘,--
3965,09:37,6900,19.93,137645.00,流出,--
3966,09:37,7400,19.97,147747.00,流出,--
3967,09:37,11500,19.98,229873.00,流出,--
3968,09:36,800,20.00,15995.00,流入,--
3969,09:36,11000,20.00,220000.00,流出,--
3970,09:36,13800,20.00,276022.00,流出,--
3971,09:36,1400,20.00,28000.00,流出,--
3972,09:36,800,20.00,16000.00,流出,--
3973,09:36,500,20.01,10005.00,流入,--
3974,09:36,7200,20.01,144062.00,流出,--
3975,09:36,200,20.02,4004.00,流入,--
3976,09:36,3000,20.03,60080.00,流入,--
3977,09:36,1200,20.03,24036.00,流入,--
3978,09:36,5100,20.03,102106.00,流出,--
3979,09:36,3900,20.03,78134.00,流出,--
3980,09:36,1000,20.04,20036.00,流入,--
3981,09:36,33300,20.04,666467.00,流入,--
3982,09:36,200,20.04,4008.00,流入,--
3983,09:36,400,20.04,8016.00,流出,--
3984,09:36,1000,20.06,20060.00,流入,--
3985,09:36,100,20.04,2004.00,流出,--
3986,09:35,2800,20.04,56123.00,流出,--
3987,09:35,5500,20.05,110303.00,流出,--
3988,09:35,3300,20.06,66212.00,流入,--
3989,09:35,1000,20.05,20050.00,流出,--
3990,09:35,400,20.06,8024.00,流出,--
3991,09:35,800,20.06,16048.00,流出,--
3992,09:35,2300,20.06,46138.00,流出,--
3993,09:35,4000,20.06,80262.00,流出,--
3994,09:35,2700,20.06,54162.00,流出,--
3995,09:35,2000,20.06,40130.00,流出,--
3996,09:35,500,20.06,10030.00,流出,--
3997,09:35,6300,20.06,126402.00,流出,--
3998,09:35,500,20.07,10035.00,流出,--
3999,09:35,6800,20.07,136526.00,流入,--
4000,09:35,400,20.06,8027.00,流出,--
4001,09:34,1000,20.07,20070.00,流出,--
4002,09:34,3300,20.07,66238.00,流入,--
4003,09:34,7100,20.06,142473.00,流出,--
4004,09:34,400,20.08,8032.00,流出,--
4005,09:34,1700,20.08,34124.00,平盘,--
4006,09:34,2000,20.08,40160.00,流出,--
4007,09:34,1700,20.08,34130.00,流入,--
4008,09:34,600,20.08,12045.00,流入,--
4009,09:34,500,20.07,10035.00,流出,--
4010,09:34,500,20.07,10035.00,流出,--
4011,09:34,10100,20.07,202819.00,流出,--
4012,09:34,7100,20.08,142568.00,流出,--
4013,09:34,100,20.08,2008.00,流出,--
4014,09:34,100,20.09,2009.00,流入,--
4015,09:34,4700,20.09,94455.00,平盘,--
4016,09:33,1000,20.10,20100.00,流入,--
4017,09:33,100,20.10,2010.00,平盘,--
4018,09:33,6800,20.13,136860.00,流入,--
4019,09:33,2800,20.08,56272.00,流出,--
4020,09:33,2300,20.10,46230.00,流出,--
4021,09:33,3800,20.10,76380.00,流出,--
4022,09:33,400,20.10,8040.00,流出,--
4023,09:33,1500,20.10,30166.00,流出,--
4024,09:33,3800,20.10,76461.00,流出,--
4025,09:33,800,20.10,16080.00,流出,--
4026,09:33,2000,20.10,40200.00,流出,--
4027,09:33,1700,20.10,34170.00,流入,--
4028,09:33,2800,20.10,56280.00,流出,--
4029,09:33,4100,20.15,82607.00,流入,--
4030,09:33,2900,20.10,58326.00,平盘,--
4031,09:33,2400,20.14,48268.00,流入,--
4032,09:33,2500,20.10,50264.00,流出,--
4033,09:33,400,20.14,8056.00,流出,--
4034,09:33,500,20.12,10060.00,流入,--
4035,09:32,2400,20.15,48360.00,流出,--
4036,09:32,200,20.15,4030.00,流出,--
4037,09:32,1500,20.15,30200.00,流入,--
4038,09:32,1100,20.10,22110.00,流出,--
4039,09:32,600,20.10,12090.00,流出,--
4040,09:32,100,20.16,2016.00,流入,--
4041,09:32,10100,20.10,203302.00,流出,--
4042,09:32,100,20.16,2016.00,流出,--
4043,09:32,500,20.16,10080.00,流出,--
4044,09:32,600,20.16,12096.00,流入,--
4045,09:32,6000,20.16,121050.00,流出,--
4046,09:32,800,20.17,16136.00,流入,--
4047,09:32,1500,20.16,30266.00,平盘,--
4048,09:32,500,20.18,10090.00,流入,--
4049,09:32,100,20.15,2015.00,流出,--
4050,09:32,4300,20.18,86693.00,流入,--
4051,09:32,1800,20.18,36324.00,流入,--
4052,09:32,100,20.15,2015.00,流出,--
4053,09:31,500,20.18,10090.00,流入,--
4054,09:31,9000,20.15,181202.00,流入,--
4055,09:31,9300,20.13,187408.12,流出,--
4056,09:31,4300,20.15,86621.00,流入,--
4057,09:31,300,20.14,6042.00,流出,--
4058,09:31,2700,20.18,54486.00,流出,--
4059,09:31,3800,20.18,76645.00,流入,--
4060,09:31,1400,20.13,28198.00,流出,--
4061,09:31,1500,20.15,30225.00,流入,--
4062,09:31,500,20.15,10075.00,流入,--
4063,09:31,1700,20.15,34280.00,流出,--
4064,09:31,7200,20.18,145277.00,流入,--
4065,09:31,500,20.15,10075.00,流出,--
4066,09:31,900,20.18,18138.00,流入,--
4067,09:31,600,20.18,12105.00,流入,--
4068,09:31,600,20.15,12090.00,流出,--
4069,09:30,800,20.12,16096.00,流入,--
4070,09:30,2800,20.12,56372.00,流出,--
4071,09:30,4200,20.18,84643.00,流入,--
4072,09:30,400,20.12,8050.00,流出,--
4073,09:30,2700,20.12,54324.00,流入,--
4074,09:30,300,20.12,6036.00,流入,--
4075,09:30,600,20.10,12060.00,流出,--
4076,09:30,100,20.10,2010.00,流出,--
4077,09:30,1000,20.07,20078.00,流出,--
4078,09:30,1400,20.08,28104.00,流入,--
4079,09:30,400,20.07,8028.00,流出,--
4080,09:30,1100,20.04,22046.00,流出,--
4081,09:30,1100,20.06,22083.00,流出,--
4082,09:30,15400,20.06,309041.00,流出,--
4083,09:25,31000,20.06,621860.00,平盘,--
